id,name,dd_lat,dd_long
16233,Münster,49.9189987182617,8.87769985198975
16234,Münster,48.6208000183105,10.898099899292
16235,Munster,52.9905242919922,10.0976753234863
16236,Münster-Sarmsheim,49.9500007629395,7.90000009536743
16237,Münsterappel,49.7332992553711,7.88332986831665
16238,Münsterdorf,53.9000015258789,9.55000019073486
16239,Münsterhausen,48.3166999816895,10.4499998092651
16240,Münstermaifeld,50.25,7.36667013168335
16241,Münzenberg,50.456298828125,8.72929954528809
16242,Murchin,53.9000015258789,13.7333002090454
16243,Murg,47.5666999816895,8.03332996368408
16244,Mürlenbach,50.1500015258789,6.59999990463257
16245,"Murnau a.Staffelsee",47.6806983947754,11.2017250061035
16246,Murr,48.9621887207031,9.25877094268799
16247,Murrhardt,48.9782676696777,9.58636665344238
16248,Müsch,50.38330078125,6.83333015441895
16249,Müschenbach,50.6833000183105,7.78332996368408
16250,Muschwitz,51.2000007629395,12.1167001724243
16251,Müssen,53.5,10.5666999816895
16252,Mustin,53.7000007629395,11.9666996002197
16253,Mustin,53.6833000183105,10.8832998275757
16254,Musweiler,50.0167007446289,6.80000019073486
16255,Mutlangen,48.8260078430176,9.79699325561523
16256,Mutterschied,49.9832992553711,7.56666994094849
16257,Mutterstadt,49.4567985534668,8.35299968719482
16258,Mützenich,50.25,6.26667022705078
16259,Mutzschen,51.2667007446289,12.8999996185303
16260,Muxerath,49.9832992553711,6.26667022705078
16261,Mylau,50.61669921875,12.2666997909546
16262,Nabburg,49.4542999267578,12.1843996047974
16263,Nachrodt-Wiblingwerde,51.3166999816895,7.62916994094849
16264,Nachterstedt,51.8166999816895,11.3500003814697
16265,Nachtsheim,50.3166999816895,7.06666994094849
16266,Nack,49.7463989257812,8.00277996063232
16267,Nackenheim,49.9204483032227,8.33675003051758
16268,Nadrensee,53.3333015441895,14.3500003814697
16269,Nagel,49.9832992553711,11.9167003631592
16270,Nagold,48.5416984558105,8.72004985809326
16271,Nahe,53.7999992370605,10.1332998275757
16272,Nahetal-Waldau,50.5167007446289,10.8133001327515
16273,Nahrendorf,53.1833000183105,10.8166999816895
16274,Nahrstedt,52.5833015441895,11.7166996002197
16275,Naila,50.3379325866699,11.7000999450684
16276,Nalbach,49.38330078125,6.78332996368408
16277,Namborn,49.5167007446289,7.13332986831665
16278,Nandlstadt,48.5332984924316,11.8000001907349
16279,Nannhausen,49.9667015075684,7.48332977294922
16280,Nanzdietschweiler,49.4500007629395,7.44999980926514
16281,Narsdorf,51.0167007446289,12.7166996002197
16282,Nasingen,49.9667015075684,6.25
16283,Nassau,50.3166999816895,7.80000019073486
16284,Nassenfels,48.7999992370605,11.2333002090454
16285,Nastätten,50.1781997680664,7.87050008773804
16286,Natendorf,53.0833015441895,10.4666996002197
16287,Nattenheim,50.0167007446289,6.51667022705078
16288,Nattheim,48.6994018554688,10.2412996292114
16289,Nauen,52.5999984741211,12.8832998275757
16290,Nauendorf,51.5999984741211,11.8832998275757
16291,Nauendorf,50.8946418762207,11.1800479888916
16292,Nauheim,49.9508018493652,8.46333026885986
16293,Naumburg,51.25,9.16666984558105
16294,Naundorf,50.9684982299805,12.2748003005981
16295,Naundorf,51.3348503112793,13.1177854537964
16296,"Naundorf bei Seyda",51.9333000183105,12.8832998275757
16297,Naunheim,50.25,7.31666994094849
16298,Naunhof,51.2832984924316,12.6000003814697
16299,Nauort,50.4667015075684,7.63332986831665
16300,"Naurath (Eifel)",49.88330078125,6.75
16301,"Naurath (Wald)",49.7667007446289,6.88332986831665
16302,Nauroth,50.7000007629395,7.86667013168335
16303,Nausitz,51.3166999816895,11.3332996368408
16304,Nausnitz,50.9500007629395,11.7333002090454
16305,Nauwalde,51.4166984558105,13.4167003631592
16306,Nazza,51.0999984741211,10.3332996368408
16307,Nebel,54.6509437561035,8.35518836975098
16308,Nebelschütz,51.2667007446289,14.1667003631592
16309,"Nebra (Unstrut)",51.2832984924316,11.5666999816895
16310,Neckarbischofsheim,49.2952995300293,8.96333026885986
16311,Neckargemünd,49.3936004638672,8.78555011749268
16312,Neckargerach,49.4000015258789,9.06667041778564
16313,Neckarsteinach,49.4085998535156,8.83860969543457
16314,Neckarsulm,49.1902008056641,9.21922492980957
16315,Neckartailfingen,48.612003326416,9.26417827606201
16316,Neckartenzlingen,48.5899505615234,9.23521041870117
16317,Neckarwestheim,49.0469017028809,9.1899995803833
16318,Neckarzimmern,49.3191986083984,9.13278007507324
16319,Neddemin,53.6500015258789,13.2833003997803
16320,Nedlitz,52.0833015441895,12.2333002090454
16321,Nedlitz,52.13330078125,11.8332996368408
16322,Neef,50.0999984741211,7.13332986831665
16323,Neehausen,51.5332984924316,11.6999998092651
16324,Neenstetten,48.5470962524414,10.0191879272461
16325,Neetze,53.2667007446289,10.6332998275757
16326,Neetzka,53.5332984924316,13.5166997909546
16327,Neetzow,53.88330078125,13.4167003631592
16328,Negenborn,51.88330078125,9.56667041778564
16329,Negenharrie,54.1500015258789,10.0666999816895
16330,Negernbötel,53.9832992553711,10.25
16331,Nehlitz,51.5833015441895,11.9499998092651
16332,Nehms,54.0167007446289,10.3667001724243
16333,Nehmten,54.0999984741211,10.3999996185303
16334,Nehren,50.0833015441895,7.19999980926514
16335,Nehren,48.431022644043,9.06929969787598
16336,Neichen,50.2667007446289,6.86667013168335
16337,Neidenbach,50.0999984741211,6.55000019073486
16338,Neidenfels,49.3889007568359,8.04638957977295
16339,Neidenstein,49.3166999816895,8.88471984863281
16340,Neidhartshausen,50.6833000183105,10.1332998275757
16341,Neidlingen,48.5785942077637,9.56445693969727
16342,Neinstedt,51.75,11.0832996368408
16343,Neiße-Malxetal,51.6432991027832,14.6300001144409
16344,Neißeaue,51.25,14.8528003692627
16345,Neißemünde,52.0499992370605,14.7333002090454
16346,Neitersen,50.6665000915527,7.56869983673096
16347,Nellingen,48.5417289733887,9.79165077209473
16348,Nempitz,51.2924118041992,12.147102355957
16349,Nemsdorf-Göhrendorf,51.3499984741211,11.6499996185303
16350,Nenndorf,53.5867004394531,7.43338012695312
16351,Nennhausen,52.5999984741211,12.5
16352,Nennslingen,49.0499992370605,11.1332998275757
16353,Nentershausen,51.0167007446289,9.93332958221436
16354,Nentershausen,50.4166984558105,7.93333005905151
16355,Nerchau,51.2667007446289,12.8000001907349
16356,Nerdlen,50.2332992553711,6.86667013168335
16357,Nerenstetten,48.5289421081543,10.0985813140869
16358,Neresheim,48.7755508422852,10.3106498718262
16359,Neritz,53.7832984924316,10.2833003997803
16360,Neroth,50.2000007629395,6.75
16361,Nersingen,48.4333000183105,10.1332998275757
16362,Nerzweiler,49.5999984741211,7.55000019073486
16363,Neschwitz,51.2667007446289,14.3332996368408
16364,Nesow,53.75,11.0500001907349
16365,Nessa,51.1500015258789,12.0166997909546
16366,Nesselwang,47.6209983825684,10.5038995742798
16367,Netphen,50.8998336791992,8.15130043029785
16368,Nettelsee,54.1833000183105,10.1833000183105
16369,Nettersheim,50.5,6.63332986831665
16370,Nettetal,51.3166656494141,6.26666688919067
16371,Nettgau,52.63330078125,10.8999996185303
16372,Netzbach,50.3166999816895,8.10000038146973
16373,Netzschkau,50.61669921875,12.25
16374,"Neu Bartelshagen",54.3499984741211,12.8667001724243
16375,"Neu Boltenhagen",54.0666999816895,13.6167001724243
16376,"Neu Darchau",53.2332992553711,10.8832998275757
16377,"Neu Duvenstedt",54.36669921875,9.66666984558105
16378,"Neu Gaarz",53.5833015441895,12.5333003997803
16379,"Neu Gülze",53.36669921875,10.7833003997803
16380,"Neu Kaliß",53.1666984558105,11.2833003997803
16381,"Neu Königsaue",51.8166999816895,11.3999996185303
16382,"Neu Kosenow",53.7999992370605,13.75
16383,"Neu Poserin",53.5499992370605,12.1667003631592
16384,"Neu Wulmstorf",53.4226989746094,9.78960037231445
16385,"Neu Zauche",51.9333000183105,14.1000003814697
16386,Neu-Anspach,50.2900009155273,8.51500034332275
16387,Neu-Bamberg,49.7999992370605,7.91666984558105
16388,Neu-Eichenberg,51.3833351135254,9.88333320617676
16389,Neu-Seeland,51.6213989257812,14.1309003829956
16390,Neualbenreuth,49.9799842834473,12.4445056915283
16391,Neuberend,54.5499992370605,9.53332996368408
16392,Neuberg,50.2000007629395,8.98333358764648
16393,Neubeuern,47.773998260498,12.1398000717163
16394,Neubiberg,48.0833015441895,11.6833000183105
16395,Neubörger,52.9667015075684,7.44999980926514
16396,Neubrunn,50.5,10.4666996002197
16397,Neubrunn,49.7296981811523,9.67111015319824
16398,Neubulach,48.6500015258789,8.69999980926514
16399,Neuburg,53.9500007629395,11.6000003814697
16400,"Neuburg a.d.Kammel",48.2999992370605,10.3667001724243
16401,"Neuburg a.Inn",48.5,13.4499998092651
16402,"Neuburg am Rhein",48.9832992553711,8.25
16403,Neuching,48.2333335876465,11.8500003814697
16404,Neudenau,49.2897987365723,9.26910018920898
16405,Neudietendorf,50.8979988098145,10.9209995269775
16406,Neudorf,51.5999984741211,11.1167001724243
16407,Neudorf-Bornstein,54.4333000183105,9.94999980926514
16408,Neudrossenfeld,50.0167007446289,11.5
16409,Neuekrug,52.7832984924316,10.8000001907349
16410,Neuenbrook,53.86669921875,9.55000019073486
16411,Neuenbürg,48.8333015441895,8.58333015441895
16412,"Neuenburg am Rhein",47.8166999816895,7.56666994094849
16413,Neuendeich,53.6833000183105,9.61666965484619
16414,Neuendettelsau,49.2832984924316,10.7833003997803
16415,Neuendorf,53.86669921875,11.9499998092651
16416,Neuendorf,52.6833000183105,11.2166996002197
16417,Neuendorf,50.2832984924316,6.46667003631592
16418,Neuendorf,50.0332984924316,9.64999961853027
16419,"Neuendorf A",53.7332992553711,13.8332996368408
16420,"Neuendorf am Damm",52.6500015258789,11.4499998092651
16421,"Neuendorf B",53.7999992370605,13.3667001724243
16422,"Neuendorf b. Elmshorn",53.7332992553711,9.56667041778564
16423,Neuendorf-Sachsenbande,53.9667015075684,9.34166526794434
16424,Neuengönna,50.9832992553711,11.6499996185303
16425,Neuengörs,53.9000015258789,10.3832998275757
16426,"Neuenhagen bei Berlin",52.5332984924316,13.6833000183105
16427,Neuenhaus,52.5,6.96667003631592
16428,Neuenhofe,52.2999992370605,11.4666996002197
16429,Neuenkirchen,53.5999984741211,13.3667001724243
16430,Neuenkirchen,53.7999992370605,13.5666999816895
16431,Neuenkirchen,54.0513000488281,13.3915996551514
16432,Neuenkirchen,54.5499992370605,13.3332996368408
16433,Neuenkirchen,54.2332992553711,8.98332977294922
16434,Neuenkirchen,52.7667007446289,8.73332977294922
16435,Neuenkirchen,53.7667007446289,8.89999961853027
16436,Neuenkirchen,53.0332984924316,9.71667003631592
16437,Neuenkirchen,53.5167007446289,9.60000038146973
16438,Neuenkirchen,52.4166984558105,7.84999990463257
16439,Neuenkirchen,52.25,7.36667013168335
16440,Neuenkirchen-Vörden,52.5167007446289,8.06667041778564
16441,Neuenmarkt,50.0999984741211,11.6000003814697
16442,Neuenrade,51.2778663635254,7.78049993515015
16443,Neuensalz,50.5,12.2166996002197
16444,"Neuenstadt am Kocher",49.2377014160156,9.34239959716797
16445,Neuenstein,50.9333343505859,9.55000019073486
16446,Neuenstein,49.2148017883301,9.59720039367676
16447,Neuental,51,9.21667003631592
16448,Neuenweg,47.7999992370605,7.81666994094849
16449,Neuerburg,50.0167007446289,6.30000019073486
16450,Neuerkirch,50.0167007446289,7.48332977294922
16451,Neuermark-Lübars,52.6500015258789,12.0333003997803
16452,"Neufahrn b.Freising",48.3138008117676,11.6649503707886
16453,"Neufahrn i.NB",48.7332992553711,12.1833000183105
16454,Neufeld,53.9000015258789,9.01667022705078
16455,Neufelderkoog,53.9000015258789,8.96667003631592
16456,Neuferchau,52.5833015441895,11.0666999816895
16457,Neuffen,48.5546417236328,9.37569427490234
16458,Neufra,48.2478256225586,9.18306827545166
16459,Neufraunhofen,48.4000015258789,12.2166996002197
16460,Neugattersleben,51.8499984741211,11.6999998092651
16461,Neugernsdorf,50.7167015075684,12.1332998275757
16462,Neugersdorf,50.9667015075684,14.6167001724243
16463,Neuhardenberg,52.6027984619141,14.2389001846313
16464,Neuharlingersiel,53.6978988647461,7.70198011398315
16465,"Neuhaus (Oste)",53.7999992370605,9.03332996368408
16466,"Neuhaus a.d.Pegnitz",49.6268997192383,11.5501003265381
16467,"Neuhaus a.Inn",48.4667015075684,13.4333000183105
16468,"Neuhaus am Rennweg",50.5092010498047,11.1366996765137
16469,Neuhaus-Schierschnitz,50.3166999816895,11.25
16470,Neuhäusel,50.3835983276367,7.70949983596802
16471,Neuhausen,48.7999992370605,8.78332996368408
16472,"Neuhausen auf den Fildern",48.6833000183105,9.28332996368408
16473,"Neuhausen ob Eck",47.9667015075684,8.93332958221436
16474,Neuhausen/Spree,51.6833000183105,14.4167003631592
16475,Neuheilenbach,50.11669921875,6.56666994094849
16476,Neuhemsbach,49.5167007446289,7.91666984558105
16477,Neuhof,51.9832992553711,10.0500001907349
16478,Neuhof,50.4449005126953,9.60760021209717
16479,"Neuhof a.d.Zenn",49.4667015075684,10.6499996185303
16480,Neuhofen,49.4277992248535,8.42471981048584
16481,Neuhütten,49.63330078125,7.01667022705078
16482,Neuhütten,50,9.41666984558105
16483,Neukalen,53.8166999816895,12.7833003997803
16484,Neukamperfehn,53.3333015441895,7.55000019073486
16485,Neukieritzsch,51.1666984558105,12.4333000183105
16486,Neukirch,51.2832984924316,13.9833002090454
16487,Neukirch,47.6666984558105,9.69999980926514
16488,Neukirchen,54.86669921875,8.73332977294922
16489,Neukirchen,54.3166999816895,11.0166997909546
16490,Neukirchen,48.9746971130371,12.7551698684692
16491,Neukirchen,50.872200012207,9.33670043945312
16492,"Neukirchen (Altmark)",52.88330078125,11.8832998275757
16493,"Neukirchen b.Hl.Blut",49.2569007873535,12.9716997146606
16494,"Neukirchen b.Sulzbach-Rosenberg",49.5293312072754,11.6263675689697
16495,"Neukirchen vorm Wald",48.6808013916016,13.3803997039795
16496,Neukirchen-Balbini,49.2999992370605,12.4333000183105
16497,Neukirchen-Vluyn,51.4500007629395,6.55000019073486
16498,Neukirchen/Pleiße,50.7847557067871,12.3805589675903
16499,Neukloster,53.8675994873047,11.6800003051758
16500,Neukyhna,51.5167007446289,12.25
16501,Neulehe,53,7.40000009536743
16502,Neuleiningen,49.5416984558105,8.13889026641846
16503,Neuler,48.9280242919922,10.0690984725952
16504,Neulewin,52.7444000244141,14.2777996063232
16505,Neulingen,48.966667175293,8.69999980926514
16506,Neulingen,52.86669921875,11.5666999816895
16507,Neulußheim,49.2980995178223,8.51832962036133
16508,Neumagen-Dhron,49.8499984741211,6.88332986831665
16509,Neumark,50.6666984558105,12.3500003814697
16510,Neumark,51.0833015441895,11.2666997909546
16511,"Neumarkt-Sankt Veit",48.36669921875,12.5
16512,Neumühle/Elster,50.7000007629395,12.1667003631592
16513,"Neunburg vorm Wald",49.3471984863281,12.3578996658325
16514,"Neundorf (Anhalt)",51.8166999816895,11.5666999816895
16515,"Neundorf (bei Lobenstein)",50.4333000183105,11.6000003814697
16516,"Neundorf (bei Schleiz)",50.5999984741211,11.7666997909546
16517,Neunheilingen,51.2000007629395,10.6667003631592
16518,Neunkhausen,50.7000007629395,7.90000009536743
16519,Neunkirchen,50.780101776123,8.02649974822998
16520,Neunkirchen,50.5499992370605,8.10000038146973
16521,Neunkirchen,49.75,6.94999980926514
16522,Neunkirchen,49.3869018554688,9.01056003570557
16523,Neunkirchen,49.7071990966797,9.40250015258789
16524,"Neunkirchen a.Brand",49.6106986999512,11.127799987793
16525,"Neunkirchen a.Sand",49.5167007446289,11.3166999816895
16526,"Neunkirchen am Potzberg",49.5,7.48332977294922
16527,Neunkirchen-Seelscheid,50.86669921875,7.32499980926514
16528,Neuötting,48.2457008361816,12.6821002960205
16529,Neupetershain,51.5999984741211,14.1667003631592
16530,Neupotz,49.1178016662598,8.31943988800049
16531,Neureichenau,48.75,13.75
16532,Neuried,48.466667175293,7.80000019073486
16533,Neuried,48.0999984741211,11.4666996002197
16534,Neusalza-Spremberg,51.0499992370605,14.5333003997803
16535,Neusäß,48.4061012268066,10.7994003295898
16536,Neuschönau,48.88330078125,13.4833002090454
16537,Neuschoo,53.5833320617676,7.5
16538,Neusiß,50.75,10.8832998275757
16539,Neusitz,49.36669921875,10.2166996002197
16540,Neusorg,49.9333000183105,11.9666996002197
16541,Neustadt,51.4667015075684,10.4666996002197
16542,"Neustadt (Dosse)",52.86669921875,12.4333000183105
16543,"Neustadt (Hessen)",50.8499984741211,9.11666965484619
16544,"Neustadt (Wied)",50.61669921875,7.43333005905151
16545,"Neustadt a.d.Donau",48.8091011047363,11.7618999481201
16546,"Neustadt a.d.Waldnaab",49.7313995361328,12.1732997894287
16547,"Neustadt a.Main",49.9308013916016,9.56750011444092
16548,"Neustadt am Kulm",49.8166999816895,11.8332996368408
16549,"Neustadt am Rennsteig",50.5787010192871,10.9373998641968
16550,"Neustadt an der Orla",50.7332992553711,11.75
16551,"Neustadt b.Coburg",50.3213996887207,11.1310501098633
16552,"Neustadt i. Sa.",51.0259552001953,14.2152786254883
16553,"Neustadt in Holstein",54.1041984558105,10.8030996322632
16554,Neustadt-Glewe,53.38330078125,11.5832996368408
16555,"Neustadt/ Westerwald",50.63330078125,8.03332996368408
16556,Neustadt/Harz,51.557315826416,10.8338823318481
16557,Neustetten,48.4816551208496,8.88111591339111
16558,Neutraubling,48.9833984375,12.2041997909546
16559,Neutrebbin,52.6810989379883,14.2540998458862
16560,Neutz-Lettewitz,51.5999984741211,11.8832998275757
16561,Neuweiler,48.6666984558105,8.60000038146973
16562,Neuwittenbek,54.36669921875,10.0166997909546
16563,Neuzelle,52.0638999938965,14.6028003692627
16564,Neverin,53.61669921875,13.3332996368408
16565,Neversdorf,53.86669921875,10.2833003997803
16566,Newel,49.8166999816895,6.58333015441895
16567,Ney,50.1833000183105,7.53332996368408
16568,Nickenich,50.4166984558105,7.33333015441895
16569,Nidda,50.4166984558105,9
16570,Niddatal,50.2666664123535,8.83333301544189
16571,Nidderau,50.25,8.89999961853027
16572,Nideggen,50.7000007629395,6.48332977294922
16573,Nieblum,54.6920890808105,8.48899841308594
16574,Niebüll,54.7905006408691,8.82769966125488
16575,Nieby,54.7667007446289,9.93332958221436
16576,Nieden,53.4333000183105,13.9167003631592
16577,Niedenstein,51.2332992553711,9.31667041778564
16578,"Nieder Kostenz",49.9500007629395,7.36667013168335
16579,Nieder-Hilbersheim,49.9132995605469,8.0419397354126
16580,Nieder-Olm,49.9141998291016,8.21333026885986
16581,Nieder-Wiesen,49.7332992553711,7.98332977294922
16582,Niederahr,50.4832992553711,7.84999990463257
16583,Niederaichbach,48.5999984741211,12.3166999816895
16584,Niederalben,49.5999984741211,7.46666669845581
16585,Niederalteich,48.7667007446289,13.0333003997803
16586,Niederau,51.1440010070801,13.5706996917725
16587,Niederaula,50.7999992370605,9.60000038146973
16588,Niederbachheim,50.25,7.76667022705078
16589,Niederbergkirchen,48.3166999816895,12.5
16590,Niederbösa,51.2667007446289,11
16591,Niederbreitbach,50.5332984924316,7.41666984558105
16592,Niederbrombach,49.6833000183105,7.25
16593,Niederburg,50.11669921875,7.69999980926514
16594,Niedercunnersdorf,51.0499992370605,14.6667003631592
16595,Niederdorf,50.7332992553711,12.7833003997803
16596,Niederdorfelden,50.1933517456055,8.80525016784668
16597,Niederdorla,51.1500015258789,10.4499998092651
16598,Niederdreisbach,50.75,7.93333005905151
16599,Niederdürenbach,50.4500007629395,7.18333005905151
16600,"Niedere Börde",52.278450012207,11.632942199707
16601,Niederelbert,50.4166984558105,7.81666994094849
16602,"Niederer Fläming",51.9025001525879,13.2091999053955
16603,Niedererbach,50.4166984558105,7.98332977294922
16604,Niedereschach,48.13330078125,8.53332996368408
16605,Niederfell,50.2832984924316,7.46667003631592
16606,Niederfinow,52.8333015441895,13.9333000183105
16607,Niederfischbach,50.8485984802246,7.86329984664917
16608,Niederfrohna,50.9000015258789,12.7166996002197
16609,Niederfüllbach,50.2167015075684,10.9833002090454
16610,Niedergebra,51.4166984558105,10.6000003814697
16611,Niedergeckler,49.9667015075684,6.30000019073486
16612,Niedergörsdorf,51.9832992553711,13
16613,Niederhambach,49.6833000183105,7.19999980926514
16614,Niederhausen,49.7999992370605,7.78332996368408
16615,"Niederhausen an der Appel",49.75,7.90000009536743
16616,Niederheimbach,50.0332984924316,7.81666994094849
16617,Niederhofen,50.5666999816895,7.59999990463257
16618,Niederhorbach,49.1152992248535,8.03417015075684
16619,Niederhosenbach,49.7999992370605,7.36667013168335
16620,Niederirsen,50.75,7.59999990463257
16621,Niederkassel,50.8000984191895,7.04904985427856
16622,Niederkirchen,49.5833015441895,7.69999980926514
16623,"Niederkirchen bei Deidesheim",49.4150009155273,8.21000003814697
16624,Niederkrüchten,51.2108001708984,6.17749977111816
16625,Niederkumbd,50.0167007446289,7.53332996368408
16626,Niederlangen,52.8499984741211,7.28332996368408
16627,Niederlauch,50.1666984558105,6.43333005905151
16628,Niederlauer,50.2832984924316,10.1833000183105
16629,Niedermohr,49.4667015075684,7.46667003631592
16630,Niedermoschel,49.7332992553711,7.80000019073486
16631,Niedermurach,49.4500007629395,12.3667001724243
16632,Niedernberg,49.9122009277344,9.13694000244141
16633,Niederndodeleben,52.13330078125,11.5
16634,Niederneisen,50.3333015441895,8.05000019073486
16635,Niedernhall,49.2953224182129,9.61565494537354
16636,Niedernhausen,50.1500015258789,8.31667041778564
16637,Niedernwöhren,52.3518981933594,9.14859962463379
16638,Niederöfflingen,50.0666999816895,6.88332986831665
16639,Niederorschel,51.3694458007812,10.4266662597656
16640,Niederotterbach,49.0602989196777,8.04555988311768
16641,Niederpierscheid,50.0833015441895,6.36667013168335
16642,Niederraden,49.9832992553711,6.31666994094849
16643,Niederreißen,51.0999984741211,11.4167003631592
16644,Niederrieden,48.0499992370605,10.1833000183105
16645,"Niederröblingen (Helme)",51.4333000183105,11.3332996368408
16646,Niederroßbach,50.5878982543945,8.08430004119873
16647,Niederroßla,51.0332984924316,11.4833002090454
16648,Niedersachswerfen,51.5666999816895,10.7666997909546
16649,Niedersayn,50.5332984924316,7.83333015441895
16650,Niederscheidweiler,50.0666999816895,6.94999980926514
16651,Niederschlettenbach,49.0833015441895,7.84999990463257
16652,Niederschöna,50.9667015075684,13.4167003631592
16653,Niederschönenfeld,48.7167015075684,10.9333000183105
16654,Niedersohren,49.9333000183105,7.33333015441895
16655,Niederstadtfeld,50.1666984558105,6.76667022705078
16656,Niederstaufenbach,49.5332984924316,7.51667022705078
16657,Niederstedem,49.9333000183105,6.5
16658,Niedersteinebach,50.5999984741211,7.5
16659,Niederstetten,49.4066009521484,9.9153003692627
16660,Niederstotzingen,48.5408744812012,10.2343654632568
16661,Niederstriegis,51.0833015441895,13.1499996185303
16662,Niedert,50.13330078125,7.53332996368408
16663,Niedertaufkirchen,48.3333015441895,12.5500001907349
16664,Niedertiefenbach,50.2667007446289,7.90000009536743
16665,Niedertrebra,51.0718002319336,11.585599899292
16666,Niederviehbach,48.61669921875,12.3832998275757
16667,Niederwallmenach,50.1666984558105,7.81666994094849
16668,Niederwambach,50.63330078125,7.59999990463257
16669,Niederweiler,49.9000015258789,7.28332996368408
16670,Niederweiler,50.0332984924316,6.44999980926514
16671,Niederweis,49.86669921875,6.46667003631592
16672,Niederwerrn,50.0666999816895,10.1833000183105
16673,Niederwerth,50.4000015258789,7.61667013168335
16674,Niederwiesa,50.8624000549316,13.0032997131348
16675,Niederwinkling,48.8881988525391,12.7985000610352
16676,Niederwörresbach,49.7667007446289,7.33333015441895
16677,Niederwürschnitz,50.7249984741211,12.75
16678,Niederzier,50.8660011291504,6.43459987640381
16679,Niederzimmern,51,11.1833000183105
16680,Niederzissen,50.4667015075684,7.23332977294922
16681,Niefern-Öschelbronn,48.9166984558105,8.78332996368408
16682,Nieheim,51.7999992370605,9.11666965484619
16683,Niehl,49.9500007629395,6.36667013168335
16684,Nielebock,52.4333000183105,12.0666999816895
16685,Niemberg,51.5499992370605,12.0832996368408
16686,Niemegk,52.0531005859375,12.6184997558594
16687,Niemetal,51.5,9.71666717529297
16688,Nienborstel,54.13330078125,9.61666965484619
16689,"Nienburg (Saale)",51.8333015441895,11.75
16690,Nienbüttel,54.0332984924316,9.41666984558105
16691,Niendorf,53.8166999816895,10.8999996185303
16692,"Niendorf bei Berkenthin",53.7000007629395,10.6332998275757
16693,"Niendorf/ Stecknitz",53.5833015441895,10.6000003814697
16694,Nienhagen,54.1500015258789,11.9499998092651
16695,Nienhagen,51.9500007629395,11.1667003631592
16696,Nienhagen,52.5499992370605,10.1000003814697
16697,Nienstädt-Wackerfeld,52.2999992370605,9.16666698455811
16698,Nienstedt,51.4333000183105,11.3999996185303
16699,Nienwohld,53.7832984924316,10.1999998092651
16700,Niepars,54.3166999816895,12.9333000183105
16701,Niersbach,49.9333000183105,6.75
16702,Nierstein,49.8670997619629,8.34969997406006
16703,Niesgrau,54.75,9.81666660308838
16704,Niesky,51.2999992370605,14.8166999816895
16705,Nieste,51.3166999816895,9.66666984558105
16706,Niestetal,51.3166656494141,9.56666660308838
16707,Nievern,50.3333015441895,7.68333005905151
16708,Nimritz,50.7000007629395,11.6499996185303
16709,Nimshuscheid,50.0999984741211,6.48332977294922
16710,Nimsreuland,50.13330078125,6.44999980926514
16711,Nindorf,54.0833015441895,9.11666965484619
16712,Nindorf,54.13330078125,9.69999980926514
16713,Nirmsdorf,51.0999984741211,11.4666996002197
16714,Nister,50.6833000183105,7.83333015441895
16715,Nister-Möhrendorf,50.6666984558105,8.08333015441895
16716,Nisterau,50.6666679382324,7.98333311080933
16717,Nisterberg,50.6833000183105,7.98332977294922
16718,Nistertal,50.6333351135254,7.90000009536743
16719,Nittel,49.6500015258789,6.44999980926514
16720,Nittenau,49.2098999023438,12.2630996704102
16721,Nittendorf,49.0307998657227,11.9902000427246
16722,Nitz,50.3333015441895,7.01667022705078
16723,Nöbdenitz,50.8771018981934,12.2848997116089
16724,Nobitz,50.9748001098633,12.4909000396729
16725,Nochern,50.1666984558105,7.71667003631592
16726,Nöda,51.0666999816895,11.0166997909546
16727,Noer,54.4667015075684,10
16728,Nohen,49.63330078125,7.25
16729,Nohfelden,49.5759010314941,7.08080005645752
16730,Nohn,50.3333015441895,6.78332996368408
16731,Nohra,51.4790000915527,10.7207002639771
16732,Nohra,50.9667015075684,11.2333002090454
16733,Nomborn,50.4333000183105,7.91666984558105
16734,Nonnenhorn,47.5833015441895,9.61666965484619
16735,Nonnewitz,51.0833015441895,12.1167001724243
16736,Nonnweiler,49.61669921875,6.94999980926514
16737,Norath,50.13330078125,7.58333015441895
16738,Norddeich,54.2167015075684,8.89999961853027
16739,Norddorf,54.6795387268066,8.33407402038574
16740,Nordendorf,48.5999984741211,10.8332996368408
16741,Nordenham,53.4981498718262,8.464674949646
16742,Norderbrarup,54.6500015258789,9.78332996368408
16743,Norderfriedrichskoog,54.4000015258789,8.89999961853027
16744,Norderheistedt,54.25,9.14999961853027
16745,Nordermeldorf,54.11669921875,9.01667022705078
16746,Norderney,53.7071990966797,7.14694976806641
16747,Norderstapel,54.3499984741211,9.25
16748,Norderwöhrden,54.2000007629395,9.01667022705078
16749,Nordgermersleben,52.2167015075684,11.3332996368408
16750,Nordhackstedt,54.7332992553711,9.16666984558105
16751,Nordhalben,50.36669921875,11.5
16752,Nordhastedt,54.1666984558105,9.18332958221436
16753,Nordheim,50.4500007629395,10.3999996185303
16754,Nordheim,49.1063003540039,9.12189960479736
16755,"Nordheim a.Main",49.8499984741211,10.1833000183105
16756,"Nordheim v.d.Rhön",50.4832992553711,10.1833000183105
16757,Nordhofen,50.5167007446289,7.75
16758,Nordholz,53.7613983154297,8.63179969787598
16759,Nordkirchen,51.7332992553711,7.53332996368408
16760,Nordleda,53.7667007446289,8.83333015441895
